---------------------------------------------------
CPU's online: 0-15	 CPU's offline: 
---------------------------------------------------
Disabling HyperThreading
CPU: 0	-> enable
CPU: 1	-> enable
CPU: 10	-> disabled
CPU: 11	-> disabled
CPU: 12	-> disabled
CPU: 13	-> disabled
CPU: 14	-> disabled
CPU: 15	-> disabled
CPU: 2	-> enable
CPU: 3	-> enable
CPU: 4	-> enable
CPU: 5	-> enable
CPU: 6	-> enable
CPU: 7	-> enable
CPU: 8	-> disabled
CPU: 9	-> disabled
Setting cpu: 0
Setting cpu: 1
Setting cpu: 2
Setting cpu: 3
Setting cpu: 4
Setting cpu: 5
Setting cpu: 6
Setting cpu: 7
1
4194303
workloadID, workload argument, run, tFC, tVM
1,1024,9,12478,8488
1,512,0,8229,4347
1,512,1,8201,4311
1,512,2,8202,4304
1,512,3,8347,4447
1,512,4,8232,4316
1,512,5,8159,4238
1,512,6,8219,4320
1,512,7,8253,4376
1,512,8,8227,4380
1,512,9,8160,4305
1,256,0,6042,2206
1,256,1,6173,2206
1,256,2,5999,2175
1,256,3,6117,2193
1,256,4,6054,2161
1,256,5,6272,2275
1,256,6,6132,2191
1,256,7,6192,2222
1,256,8,6199,2179
1,256,9,6141,2226
1,128,0,4998,1123
1,128,1,5000,1125
1,128,2,5065,1210
1,128,3,5010,1126
1,128,4,5091,1135
1,128,5,5145,1167
1,128,6,5192,1143
1,128,7,5109,1131
1,128,8,5100,1134
1,128,9,5039,1177
1,10,0,3954,89
1,10,1,3895,90
1,10,2,3959,89
1,10,3,3999,90
1,10,4,3960,91
1,10,5,4042,90
1,10,6,3933,91
1,10,7,3950,89
1,10,8,3996,90
1,10,9,3990,90
1,1,0,3871,12
1,1,1,3872,12
1,1,2,3856,12
1,1,3,3887,12
1,1,4,3970,12
1,1,5,3970,12
1,1,6,3845,12
1,1,7,3884,12
1,1,8,3944,12
1,1,9,3853,12
2,10,0,4386,541
2,10,1,4378,497
2,10,2,4447,495
2,10,3,4564,509
2,10,4,4386,495
2,10,5,4365,509
2,10,6,4541,497
2,10,7,4332,509
2,10,8,4431,508
2,10,9,4489,524
2,20,0,4843,814
2,20,1,4672,815
2,20,2,4728,826
2,20,3,4736,836
2,20,4,4848,911
2,20,5,4725,815
2,20,6,4656,816
2,20,7,4683,815
2,20,8,4786,846
2,20,9,4680,818
2,40,0,5283,1466
2,40,1,5345,1474
2,40,2,5400,1453
2,40,3,5408,1497
2,40,4,5391,1472
2,40,5,5338,1465
2,40,6,5477,1540
2,40,7,5340,1476
2,40,8,5391,1505
2,40,9,5412,1449
2,80,0,6592,2754
2,80,1,6643,2721
2,80,2,6619,2736
2,80,3,6631,2750
2,80,4,6685,2724
2,80,5,6656,2778
2,80,6,6821,2843
2,80,7,6634,2739
2,80,8,6785,2806
2,80,9,6731,2826
2,160,0,9198,5299
2,160,1,9195,5348
2,160,2,9165,5311
2,160,3,9297,5394
2,160,4,9295,5335
2,160,5,9215,5309
2,160,6,9231,5316
2,160,7,9227,5297
2,160,8,9286,5353
2,160,9,9157,5286
2,320,0,14331,10391
2,320,1,14394,10449
2,320,2,14256,10432
2,320,3,14335,10380
2,320,4,14252,10433
2,320,5,14331,10452
2,320,6,14281,10444
2,320,7,14362,10491
2,320,8,14421,10461
2,320,9,14395,10467
