---------------------------------------------------
CPU's online: 0-15	 CPU's offline: 
---------------------------------------------------
Disabling HyperThreading
CPU: 0	-> enable
CPU: 1	-> enable
CPU: 10	-> disabled
CPU: 11	-> disabled
CPU: 12	-> disabled
CPU: 13	-> disabled
CPU: 14	-> disabled
CPU: 15	-> disabled
CPU: 2	-> enable
CPU: 3	-> enable
CPU: 4	-> enable
CPU: 5	-> enable
CPU: 6	-> enable
CPU: 7	-> enable
CPU: 8	-> disabled
CPU: 9	-> disabled
Setting cpu: 0
Setting cpu: 1
Setting cpu: 2
Setting cpu: 3
Setting cpu: 4
Setting cpu: 5
Setting cpu: 6
Setting cpu: 7
1
4194303
workloadID, workload argument, run, tFC, tVM
0,8500000,9,9390,5667
1,4096,0,37703,33743
1,4096,1,37729,33765
1,4096,2,37791,33832
1,4096,3,37642,33805
1,4096,4,37757,33955
1,4096,5,37858,33987
1,4096,6,37601,33745
1,4096,7,37601,33746
1,4096,8,37804,33946
1,4096,9,37372,33543
1,2048,0,20602,16817
1,2048,1,20861,16971
1,2048,2,20602,16809
1,2048,3,20763,16856
1,2048,4,20744,16805
1,2048,5,20754,16859
1,2048,6,20814,16940
1,2048,7,20697,16827
1,2048,8,20688,16890
1,2048,9,20619,16802
1,1024,0,12274,8457
1,1024,1,12333,8460
1,1024,2,12360,8495
1,1024,3,12331,8470
1,1024,4,12324,8424
1,1024,5,12317,8499
1,1024,6,12332,8467
1,1024,7,12182,8413
1,1024,8,12276,8454
1,1024,9,12384,8514
1,512,0,8140,4272
1,512,1,8114,4257
1,512,2,8115,4280
1,512,3,8103,4289
1,512,4,8253,4306
1,512,5,8067,4291
1,512,6,8189,4275
1,512,7,8204,4318
1,512,8,8067,4271
1,512,9,8103,4261
1,256,0,6021,2190
1,256,1,5998,2190
1,256,2,6035,2183
1,256,3,6093,2188
1,256,4,6123,2286
1,256,5,6020,2181
1,256,6,5948,2176
1,256,7,5984,2178
1,256,8,6013,2193
1,256,9,5983,2184
1,128,0,4966,1169
1,128,1,5019,1147
1,128,2,5009,1150
1,128,3,5064,1135
1,128,4,4918,1144
1,128,5,4958,1139
1,128,6,5011,1144
1,128,7,5055,1151
1,128,8,5068,1214
1,128,9,5024,1139
1,10,0,3889,91
1,10,1,3875,91
1,10,2,3847,89
1,10,3,3922,89
1,10,4,4011,91
1,10,5,3883,91
1,10,6,3858,91
1,10,7,3962,90
1,10,8,3849,90
1,10,9,3980,91
1,1,0,3867,12
1,1,1,3774,12
1,1,2,3951,12
1,1,3,3832,12
1,1,4,3773,12
1,1,5,3739,12
1,1,6,3866,12
1,1,7,3895,12
1,1,8,3867,12
1,1,9,3774,12
2,10,0,4283,511
2,10,1,4400,495
2,10,2,4270,497
2,10,3,4400,508
2,10,4,4310,510
2,10,5,4355,509
2,10,6,4389,497
2,10,7,4311,493
2,10,8,4391,508
2,10,9,4367,495
2,20,0,4748,813
2,20,1,4644,835
2,20,2,4595,813
2,20,3,4622,832
2,20,4,4591,817
2,20,5,4606,830
2,20,6,4591,814
2,20,7,4584,810
2,20,8,4654,832
2,20,9,4612,826
2,40,0,5235,1469
2,40,1,5343,1452
2,40,2,5303,1461
2,40,3,5269,1452
2,40,4,5318,1463
2,40,5,5260,1450
2,40,6,5228,1449
2,40,7,5211,1448
2,40,8,5388,1472
2,40,9,5243,1449
2,80,0,6598,2731
2,80,1,6519,2740
2,80,2,6559,2721
2,80,3,6533,2739
2,80,4,6601,2736
2,80,5,6563,2726
2,80,6,6604,2733
2,80,7,6482,2722
2,80,8,6582,2722
2,80,9,6567,2766
2,160,0,9080,5266
2,160,1,9106,5266
2,160,2,9130,5286
2,160,3,9166,5285
2,160,4,9165,5308
2,160,5,9083,5268
2,160,6,9108,5285
2,160,7,9205,5292
2,160,8,9131,5320
2,160,9,9172,5298
2,320,0,14199,10415
2,320,1,14255,10385
2,320,2,14159,10374
2,320,3,14264,10391
2,320,4,14260,10401
2,320,5,14176,10404
2,320,6,14311,10406
2,320,7,14225,10373
2,320,8,14160,10393
2,320,9,14211,10380
