---------------------------------------------------
CPU's online: 0-15	 CPU's offline: 
---------------------------------------------------
Disabling HyperThreading
CPU: 0	-> enable
CPU: 1	-> enable
CPU: 10	-> disabled
CPU: 11	-> disabled
CPU: 12	-> disabled
CPU: 13	-> disabled
CPU: 14	-> disabled
CPU: 15	-> disabled
CPU: 2	-> enable
CPU: 3	-> enable
CPU: 4	-> enable
CPU: 5	-> enable
CPU: 6	-> enable
CPU: 7	-> enable
CPU: 8	-> disabled
CPU: 9	-> disabled
Setting cpu: 0
Setting cpu: 1
Setting cpu: 2
Setting cpu: 3
Setting cpu: 4
Setting cpu: 5
Setting cpu: 6
Setting cpu: 7
1
4194303
workloadID, workload argument, run, tFC, tVM
1,128,6,4982,1130
1,128,7,4984,1139
1,128,8,4984,1170
1,128,9,4967,1131
1,10,0,3876,90
1,10,1,3944,91
1,10,2,3907,90
1,10,3,3862,90
1,10,4,3861,91
1,10,5,3856,90
1,10,6,3852,90
1,10,7,3851,90
1,10,8,3862,91
1,10,9,3933,90
1,1,0,3796,12
1,1,1,3854,12
1,1,2,3856,12
1,1,3,3745,12
1,1,4,3836,12
1,1,5,3836,12
1,1,6,3770,12
1,1,7,3942,12
1,1,8,3775,12
1,1,9,3830,12
2,10,0,4460,500
2,10,1,4377,512
2,10,2,4383,498
2,10,3,4332,497
2,10,4,4452,508
2,10,5,4307,511
2,10,6,4347,512
2,10,7,4335,506
2,10,8,4358,501
2,10,9,4368,510
2,20,0,4671,835
2,20,1,4715,839
2,20,2,4616,813
2,20,3,4691,837
2,20,4,4767,834
2,20,5,4675,833
2,20,6,4668,834
2,20,7,4708,816
2,20,8,4632,832
2,20,9,4709,826
2,40,0,5255,1468
2,40,1,5331,1456
2,40,2,5357,1469
2,40,3,5313,1463
2,40,4,5344,1469
2,40,5,5291,1463
2,40,6,5300,1453
2,40,7,5286,1454
2,40,8,5367,1476
2,40,9,5418,1467
2,80,0,6537,2720
2,80,1,6601,2725
2,80,2,6606,2753
2,80,3,6633,2748
2,80,4,6758,2742
2,80,5,6628,2728
2,80,6,6528,2723
2,80,7,6619,2740
2,80,8,6689,2748
2,80,9,6559,2759
2,160,0,9118,5292
2,160,1,9277,5306
2,160,2,9154,5283
2,160,3,9120,5288
2,160,4,9110,5273
2,160,5,9162,5300
2,160,6,9177,5308
2,160,7,9120,5283
2,160,8,9089,5281
2,160,9,9089,5296
2,320,0,14180,10362
2,320,1,14362,10394
2,320,2,14276,10393
2,320,3,14243,10401
2,320,4,14183,10360
2,320,5,14447,10417
2,320,6,14364,10423
2,320,7,14306,10384
2,320,8,14291,10415
2,320,9,14405,10436
